MSI,Modern 14 B11SB (2020) 074VN,Xanh,Intel Core i5-1135G7,8GB,NVIDIA GeForce MX450,HDD,14,3-CELL,1.3,Win 10,22689000,https://hanoicomputercdn.com/media/product/55874_modern14__6_.png
ACER,Nitro 5 AN515-55-5923 (2020) NH.Q7NSV.004,Đen,Intel Core i5-10300H,8GB,NVIDIA GeForce GTX 1650Ti,HDD + SSD,15.6,4-CELL,2.3,Win 10,22789000,https://hanoicomputercdn.com/media/product/53839_692.jpg
MSI,GF63 Thin 9SCSR 846VN,Đen,Intel Core i7 9750H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,15.6,3-CELL,1.86,Win 10,22989000,https://hanoicomputercdn.com/media/product/54517_msi_nb_gf63__8_.jpg
HP,HP Envy X360 13-ay0067au (171N1PA) 171N1PA,Đen,Ryzen 5 4500U,8GB,AMD Radeon Graphics,256GB SSD,13.3,3-CELL,1.32,Win 10,22999000,https://hanoicomputercdn.com/media/product/54468_envyx360con__5_.png
MSI,Modern 14 B10RASW (2020) 202VN,Đen,Intel Core i7-10510U,8GB,NVIDIA GeForce MX330,256GB SSD,14,4-CELL,1.19,Win 10,23689000,https://hanoicomputercdn.com/media/product/55498_morden_14_black__5_.png
ASUS,Zenbook UX434FLC-A6212T,Bạc,Intel Core i5-10210U,8GB,NVIDIA GeForce MX250,512GB SSD,14,3-CELL,1.1,Win 10,23999000,https://hanoicomputercdn.com/media/product/49284_asus_zenbook_ux434flc_a6212t_.png
MICROSOFT,Surface Laptop 3,Bạc,Intel Core i5-1035G7,8GB,Intel HD Graphics,128GB SSD,13.3,2-CELL,1.288,Win 10,23999000,https://hanoicomputercdn.com/media/product/50797_surface_laptop_3_i5_13.jpg
ASUS,G512 IAL013T,Đen,Intel Core i5-10300H,8GB,Intel HD Graphics,HDD,15.6,3-CELL,2.4,Win 10,23999000,https://hanoicomputercdn.com/media/product/52881_gaming_rog_stixg512_ial013t__5_.png
ASUS,G531G (1C-G BLACK W/LIGHTBAR),Đen,Intel Core i7-9750H,8GB,NVIDIA GeForce GTX 1650,512GB SSD,15.6,3-CELL,2.269,Win 10,23999000,https://hanoicomputercdn.com/media/product/53841_asus_rog_strix_g_g531__5_.png
MSI,Bravo 17 A4DCR (2020) 200VN,Đen,Ryzen 5 4600H,16GB,AMD Radeon RX 5500M,512GB SSD,17.3,3-CELL,2.3,Win 10,24489000,https://hanoicomputercdn.com/media/product/56296_bravo17__1_.png
MSI,GF75 Thin 10SCXR 248VN,Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,17.3,3-CELL,2.2,Win 10,24589000,https://hanoicomputercdn.com/media/product/53599_53483_laptop_msi_gaming_gf75_thin_10scsr__208vn_.jpg
MSI,GF63 10SCSR 830VN,Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,15.6,3-CELL,1.86,Win 10,24589000,https://hanoicomputercdn.com/media/product/54166_msi_nb_gf63__8_.jpg
APPLE,Macbook Air 13 - 2020 MWTJ2,Xám,Intel Core i3,8GB,Intel HD Graphics,256GB SSD,13.3,3-CELL,1.29,Mac OS,25289000,https://hanoicomputercdn.com/media/product/53016_apple_macbook_air___5_.jpg
APPLE,Macbook Air 13 - 2020 MWTK2,Bạc,Intel Core i3,8GB,Intel HD Graphics,256GB SSD,13.3,3-CELL,1.29,Mac OS,25289000,https://hanoicomputercdn.com/media/product/53017_apple_macbook_air__6_.jpg
APPLE,Macbook Air 13 - 2020 MWTL2,Vàng,Intel Core i3,8GB,Intel HD Graphics,256GB SSD,13.3,3-CELL,1.29,Mac OS,25289000,https://hanoicomputercdn.com/media/product/53018_apple_macbook_air__4_.jpg
MSI,GF75 Thin 10SCSR 208VN,Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,17.3,3-CELL,2.2,Win 10,25289000,https://hanoicomputercdn.com/media/product/53483_laptop_msi_gaming_gf75_thin_10scsr__208vn_.jpg
ASUS,Asus TUF FA506IU-AL127T,Xám,Ryzen 7 4800H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,15.6,4-CELL,2.3,Win 10,25499000,https://hanoicomputercdn.com/media/product/52744_asus_gaming_tuf_fa506iu_al127t__9_.jpg
HP,Notebook 1K3U8PA,Bạc,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,15.6,3-CELL,2.23,Win 10,25499000,https://hanoicomputercdn.com/media/product/54960_pavalion15__4_.png
ASUS,ASUS TUF Gaming F15 FX506LI-HN096T,Xám,Intel Core i7-10870H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,15.6,3-CELL,2.3,Win 10,25599000,https://hanoicomputercdn.com/media/product/56046_fx506__6_.jpg
MICROSOFT,Surface Pro 7,Bạc,Intel Core i5-1035G4,8GB,Intel HD Graphics,256GB SSD,12.3,3-CELL,0.76,Win 10,26399000,https://hanoicomputercdn.com/media/product/55725_surface_pro_7__3_.jpg
DELL,Inspiron 7490 N4I5106W ,Bạc,Intel Core i5 10210U,8GB,NVIDIA GeForce MX250,512GB SSD,14,4-CELL,1.21,Win 10,26489000,https://hanoicomputercdn.com/media/product/50416_laptop_dell_inspiron_7490__n4i5106w__i5_bac.png
ASUS,FA706IU FA706IU-H7133T,Xám,Ryzen 7 4800H,8GB,NVIDIA GeForce GTX 1660Ti,512GB SSD,17.3,4-CELL,2.6,Win 10,26599000,https://hanoicomputercdn.com/media/product/52384_asus_gaming_tuf_fa706iu_h7133t__8_.jpg
LG,LG Gram 14ZD90N (Model 2020) V.AX53A5,Trắng,Intel Core i5-1035G7,8GB,Intel HD Graphics,256GB SSD,14,6-CELL,0.999,DOS,26689000,https://hanoicomputercdn.com/media/product/52018_14zd90n_v_ax53a5.png
ACER,Nitro 5 AN515-55-70AX (2020) NH.Q7NSV.001,Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,15.6,4-CELL,2.3,Win 10,26999000,https://hanoicomputercdn.com/media/product/52841_690.jpg
HP,HP Envy 13-ba0047TU (GOLD) 171M8PA,Vàng,Intel Core i7-1065G7,8GB,Intel HD Graphics,512GB SSD,13.3,3-CELL,1.25,Win 10,26999000,https://hanoicomputercdn.com/media/product/54070_hp_envy_13__4_.png
DELL,Gaming G3 15 3500 (2020) P89F002G3500A,Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,15.6,3-CELL,2.34,Win 10,27489000,https://hanoicomputercdn.com/media/product/55228_g3__4_.png
ASUS,G512 (1C – BLACK PLASTIC),Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,15.6,3-CELL,2.277,Win 10,27499000,https://hanoicomputercdn.com/media/product/53845_asus_gaming_rog_strix_g512__4_.jpg
HP,HP Envy 13-ba1030TU (GOLD) 2K0B6PA,Vàng,Intel Core i7-1165G7,8GB,Intel HD Graphics,512GB SSD,13.3,3-CELL,1.231,Win 10,27799000,https://hanoicomputercdn.com/media/product/56043_envy13__4_.png
ACER,Nitro 5 AN515-55-77P9 NH.Q7NSV.003,Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1650Ti,HDD + SSD,15.6,4-CELL,2.3,Win 10,27989000,https://hanoicomputercdn.com/media/product/55522_acernitro5__5_.jpg
LG,LG Gram 14ZD90N (Model 2020) V.AX55A5,Xám,Intel Core i5-1035G7,8GB,Intel HD Graphics,512GB SSD,14,6-CELL,0.999,DOS,27999000,https://hanoicomputercdn.com/media/product/52019_14zd90n_v_ax55a5.png
HP,HP Envy 13-aq1047TU (Black – Wood) 8XS69PA,Đen,Intel Core i7-10510U,8GB,Intel HD Graphics,512GB SSD,13.3,4-CELL,1.3,Win 10,27999000,https://hanoicomputercdn.com/media/product/52064_laptop_hp_envy_13_aq1047tu__8xs69pa__i7_van_go.jpg
LG,LG Gram 15ZD90N (Model 2020) V.AX56A5,Trắng,Intel Core i5-1035G7,8GB,Intel HD Graphics,512GB SSD,15.6,6-CELL,1.12,DOS,29489000,https://hanoicomputercdn.com/media/product/52020_15zd90n_v_ax56a5.png
ASUS,GA502I (4A – BLACK PLASTIC),Đen,Ryzen 7 4800HS,8GB,NVIDIA GeForce GTX 1660Ti,512GB SSD,15.6,4-CELL,2.098,Win 10,29499000,https://hanoicomputercdn.com/media/product/52292_laptop_asus_rog_zephyrus_g15_ga502iu_al007t_r7_den.jpg
MSI,Prestige 14 EVO A11M 089VN,Xám,Intel Core i7-1185G7,16GB,Intel HD Graphics,512GB SSD,14,3-CELL,1.29,Win 10,29589000,https://hanoicomputercdn.com/media/product/56137_prestig14evo__4_.png
MICROSOFT,Surface Laptop 3,Đen, Intel Core i5-1035G7,8GB,Intel HD Graphics,256GB SSD,13.3,2-CELL,1.288,Win 10,29999000,https://hanoicomputercdn.com/media/product/50798_sf_laptop3__5_.png
DELL,Gaming G5 15 5500 (2020) 70225485,Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1660Ti,512GB SSD,15.6,4-CELL,2.34,Win 10,29999000,https://hanoicomputercdn.com/media/product/55230_g5__4_.png
HP,HP Envy 13-ba1031TU (GOLD) 2K0B7PA,Vàng,Intel Core i7-1165G7,16GB,Intel HD Graphics,512GB SSD,13.3,3-CELL,1.236,Win 10,30699000,https://hanoicomputercdn.com/media/product/56044_envy13__4_.png
ASUS,Asus TUF FA506IV-HN202T,Xám,Ryzen 7 4800H,8GB,NVIDIA GeForce RTX 2060,512GB SSD,15.6,4-CELL,2.3,Win 10,30999000,https://hanoicomputercdn.com/media/product/52709_asus_gaming_tuf_fa506iv_hn202t__9_.jpg
DELL,Gaming G3 15 3500 (2020) P89F002G3500B,Đen,Intel Core i7-10750H,16GB,NVIDIA GeForce GTX 1660Ti,512GB SSD,15.6,3-CELL,2.34,Win 10,31489000,https://hanoicomputercdn.com/media/product/55227_g3__4_.png
MSI,GL65 10SDK (2020) 242VN,Đen,Intel Core i7-10750H,16GB,NVIDIA GeForce GTX 1660Ti,512GB SSD,15.6,6-CELL,2.3,Win 10,31689000,https://hanoicomputercdn.com/media/product/52678_msi_gaming_gl65_leopard__5_.jpg
MSI,GL65 10SDR (2020) 495VN,Đen,Intel Core i7-10750H,16GB,NVIDIA GeForce GTX 1660Ti,512GB SSD,17.3,6-CELL,2.6,Win 10,32489000,https://hanoicomputercdn.com/media/product/56030_gl75__4_.png
APPLE,Macbook Air 13 - 2020 MVH22,Xám,Intel Core i5,8GB,Intel HD Graphics,512GB SSD,13.3,3-CELL,1.29,Mac OS,32789000,https://hanoicomputercdn.com/media/product/53019_apple_macbook_air___5_.jpg
APPLE,Macbook Air 13 - 2020 MVH52,Vàng,Intel Core i5,8GB,Intel HD Graphics,512GB SSD,13.3,3-CELL,1.29,Mac OS,32789000,https://hanoicomputercdn.com/media/product/53021_apple_macbook_air__4_.jpg
ASUS,MTXT Asus ROG Zephyrus M GU502GU-AZ090T,Đen,Intel Core i7-9750H,16GB,NVIDIA GeForce GTX 1660Ti,512GB SSD,15.6,4-CELL,1.99,Win 10,32999000,https://hanoicomputercdn.com/media/product/48324_mat_trong3_zephyrus_m.png
DELL,Gaming G5 15 5500 (2020) 70225486,Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce RTX 2060,512GB SSD,15.6,4-CELL,2.34,Win 10,33489000,https://hanoicomputercdn.com/media/product/55231_g5__4_.png
ASUS,ROG Strix G17 90NR03B1-M01800,Đen,Intel Core i7-10750H,16GB,NVIDIA GeForce GTX 1660Ti,512GB SSD,17.3,4-CELL,2.83,Win 10,33499000,https://hanoicomputercdn.com/media/product/53628_zephyrus_g712l__6_.png
APPLE,Macbook Pro 13 - 2020 MXK62,Bạc,Intel Core i5,8GB,Intel HD Graphics,256GB SSD,13.3,4-CELL,1.4,Mac OS,33789000,https://hanoicomputercdn.com/media/product/53023_macbook_pro_13_touchbar__5_.jpg
ASUS,GA401I (2E – GRAY W/LED),Xám,Ryzen 7 4800HS,8GB,NVIDIA GeForce GTX 1660Ti,512GB SSD,14,4-CELL,1.734,Win 10,33999000,https://hanoicomputercdn.com/media/product/55084_zephyrus_ga401ii__8_.jpg
ACER,Helios 300 PH315-53-770L (2020) NH.Q7XSV.002,Đen,Intel Core i7-10750H,8GB,NVIDIA GeForce GTX 1660Ti,HDD + SSD,15.6,4-CELL,2.2,Win 10,35989000,https://hanoicomputercdn.com/media/product/55480_helios300.jpg
MSI,GL65 10SEK (2020) 235VN,Đen,Intel Core i7-10750H,16GB,NVIDIA GeForce RTX 2060,512GB SSD,15.6,6-CELL,2.3,Win 10,36989000,https://hanoicomputercdn.com/media/product/52786_msi_nb_gl65__8_.jpg
APPLE,Macbook Pro 13 - 2020 MXK52,Xám,Intel Core i5,8GB,Intel HD Graphics,512GB SSD,13.3,4-CELL,1.4,Mac OS,38489000,https://hanoicomputercdn.com/media/product/53024_macbook_pro_13_touchbar__5_.jpg
Apple,Macbook Pro 13 - 2020 MXK72,Bạc,Intel Core i5,8GB,Intel HD Graphics,512GB SSD,13.3,4-CELL,1.4,Mac OS,38489000,https://hanoicomputercdn.com/media/product/53025_macbook_pro_13_touchbar__5_.jpg
LG,LG Gram 17Z90N (Model 2020) V.AH75A5,Xám,Intel Core i7-1065G7,8GB,Intel HD Graphics,512GB SSD,17.3,6-CELL,1.35,Win10,38989000,https://hanoicomputercdn.com/media/product/52023_17z90n_v_ah75a5.png
MSI,GS66 Stealth 10SE 407VN,Đen,Intel Core i7-10750H,16GB,NVIDIA GeForce GTX 2060,512GB SSD,15.6,4-CELL,2.1,Win10,45999000,https://hanoicomputercdn.com/media/product/53819_msi_gaming_gs66_stealth_10se__5_.png
MSI,GE66 Raider 10SF 474VN,Xám,Intel Core i7-10875H,32GB,NVIDIA GeForce RTX 2070,512GB SSD,15.6,4-CELL,2.38,Win10,58489000,https://hanoicomputercdn.com/media/product/54516_msi_nb_ge66_raider__9_.jpg
DELL,XPS 15 9500 (2020) 70221010,Bạc,Intel Core i7-10750H,16GB,NVIDIA GeForce GTX 1650Ti,512GB SSD,15.6,6-CELL,2,Win10,58489000,https://hanoicomputercdn.com/media/product/55982_xps_9500__5_.png
